SPELL NAME,SPELL BASICS,SPELL LEVEL,SCHOOL,RITUAL,CONCENTRATION,COMPONENTS,RANGE,CAST TIME,DURATION,DESCRIPTION,DAMAGE INFO,DAMAGE SPELL ,MELEE SPELL ATTACK,RANGED SPELL ATTACK,ACID,COLD,BLUDGEONING,FIRE,FORCE,LIGHTNING,NECROTIC,PIERCING,POISON,RADIANT,SLASHING,THUNDER,SPELL CATEGORY,AOE,BANISHMENT,BUFF,CONDITIONS,COMMUNICATION,CONCEALMENT,DEBUFF,DEFENSIVE,DIVINATION,HEAL,ILLUSION,ILLUMINATION,MINIONS,MOBILITY,6TH SENSE,OFFENSIVE,OTHER,PLANAR,REALITY WARP,REVIVE/RESTORE,SCALES,TELEPORTATION,WARDING,SAVING THROWS,CHARISMA,CONSTITUTION,DEXTERITY,STRENGTH,WISDOM,CLASS,ARTIFICER,BARD,CLERIC,DRUID,PALADIN,RANGER,SORCERER,WARLOCK,WIZARD
KNOCK,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LEGEND LORE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LEOMUNDS SECRET CHEST,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LEOMUNDS TINY HUT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LESSER RESTORATION,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LEVITATE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LIGHT,SPELL BASICS,0,EVOCATION,0,,V.M. (A FIREFLY OR PHOSPHORESCENT MOSS)@,TOUCH,1 ACTION,1 HOUR@,"YOU TOUCH ONE OBJECT THAT IS NO LARGER THAN 10 FEET IN ANY DIMENSION. UNTIL THE SPELL ENDS, THE OBJECT SHEDS BRIGHT LIGHT IN A 20-FOOT RADIUS AND DIM LIGHT FOR AN ADDITIONAL 20 FEET. THE LIGHT CAN BE COLORED AS YOU LIKE. COMPLETELY COVERING THE OBJECT WITH SOMETHING OPAQUE BLOCKS THE LIGHT. THE SPELL ENDS IF YOU CAST IT AGAIN OR DISMISS IT AS AN ACTION.&IF YOU TARGET AN OBJECT HELD OR WORN BY A HOSTILE CREATURE, THAT CREATURE MUST SUCCEED ON A DEXTERITY SAVING THROW TO AVOID THE SPELL.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,1,1,0,0,0,1,0,1
LIGHTNING ARROW,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LIGHTNING BOLT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LIGHTNING LURE,SPELL BASICS,0,EVOCATION,0,,.V@,15 FEET,1 ACTION,INSTANTANEOUS@,"YOU CREATE A LASH OF LIGHTNING ENERGY THAT STRIKES AT ONE CREATURE OF YOUR CHOICE THAT YOU CAN SEE WITHIN RANGE. THE TARGET MUST SUCCEED ON A STRENGTH SAVING THROW OR BE PULLED UP TO 10 FEET IN A STRAIGHT LINE TOWARD YOU AND THEN TAKE 1D8 LIGHTNING DAMAGE IF IT IS WITHIN 5 FEET OF YOU.&&AT HIGHER LEVELS. THIS SPELL'S DAMAGE INCREASES BY 1D8 WHEN YOU REACH 5TH LEVEL (2D8), 11TH LEVEL (3D8), AND 17TH LEVEL (4D8).@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,2,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,0,0,0,0,0,1,1,1
LOCATE ANIMALS OR PLANTS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LOCATE CREATURE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LOCAE OBJECT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
LONGSTRIDER,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*MAELSTROM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MAGE ARMOR,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MAGE HAND,SPELL BASICS,0,CONJURATION,0,,V.S.@,30 FEET,1 ACTION,1 MINUTE@,"A SPECTRAL, FLOATING HAND APPEARS AT A POINT YOU CHOOSE WITHIN RANGE. THE HAND LASTS FOR THE DURATION OR UNTIL YOU DISMISS IT AS AN ACTION. THE HAND VANISHES IF IT IS EVER MORE THAN 30 FEET AWAY FROM YOU OR IF YOU CAST THIS SPELL AGAIN.&YOU CAN USE YOUR ACTION TO CONTROL THE HAND. YOU CAN USE THE HAND TO MANIPULATE AN OBJECT, OPEN AN UNLOCKED DOOR OR CONTAINER, STOW OR RETRIEVE AN ITEM FROM AN OPEN CONTAINER, OR POUR THE CONTENTS OUT OF A VIAL. YOU CAN MOVE THE HAND UP TO 30 FEET EACH TIME YOU USE IT.&THE HAND CAN’T ATTACK, ACTIVATE MAGICAL ITEMS, OR CARRY MORE THAN 10 POUNDS.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,1,0,0,0,0,1,1,1
MAGIC CIRCLE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MAGIC JAR,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MAGIC MISSILE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MAGIC MOUTH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*MAGIC STONE,SPELL BASICS,0,TRANSMUTATION,0,,V.S.@,TOUCH,1 BONUS ACTION,1 MINUTE@,"YOU TOUCH ONE TO THREE PEBBLES AND IMBUE THEM WITH MAGIC. YOU OR SOMEONE ELSE CAN MAKE A RANGED SPELL ATTACK WITH ONE OF THE PEBBLES BY THROWING IT OR HURLING IT WITH A SLING. IF THROWN, IT HAS A RANGE OF 60 FEET. IF SOMEONE ELSE ATTACKS WITH THE PEBBLE, THAT ATTACKER ADDS YOUR SPELLCASTING ABILITY MODIFIER, NOT THE ATTACKER’S, TO THE ATTACK ROLL. ON A HIT, THE TARGET TAKES BLUDGEONING DAMAGE EQUAL TO 1D6 + YOUR SPELLCASTING ABILITY MODIFIER. HIT OR MISS, THE SPELL THEN ENDS ON THE STONE.&IF YOU CAST THIS SPELL AGAIN, THE SPELL ENDS EARLY ON ANY PEBBLES STILL AFFECTED BY IT.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,2,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,0,0,1,0,0,0,1,0
MAGIC WEAPON,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MAJOR IMAGE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MASS CURE WOUNDS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MASS HEAL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MASS HEALING WORD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MASS SUGGESTION,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MAZE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MELD INTO STONE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MELF'S ACID ARROW,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MENDING,SPELL BASICS,0,TRANSMUTATION,0,,V.S.M. (TWO LODESTONES)@,TOUCH,1 ACTION,INSTANTANEOUS@,"THIS SPELL REPAIRS A SINGLE BREAK OR TEAR IN AN OBJECT YOU TOUCH, SUCH AS A BROKEN CHAIN LINK, TWO HALVES OF A BROKEN KEY, A TORN CLOAK, OR A LEAKING WINESKIN. AS LONG AS THE BREAK OR TEAR IS NO LARGER THAN 1 FOOT IN ANY DIMENSION, YOU MEND IT, LEAVING NO TRACE OF THE FORMER DAMAGE.&THIS SPELL CAN PHYSICALLY REPAIR A MAGIC ITEM OR CONSTRUCT, BUT THE SPELL CAN’T RESTORE MAGIC TO SUCH AN OBJECT.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,1,1,1,0,0,1,0,1
MESSAGE,SPELL BASICS,0,TRANSMUTATION,0,,V.S.M. (A SHORT PIECE OF COPPER WIRE)@,120 FEET,1 ACTION,1 ROUND@,"YOU POINT YOUR FINGER TOWARD A CREATURE WITHIN RANGE AND WHISPER A MESSAGE. THE TARGET (AND ONLY THE TARGET) HEARS THE MESSAGE AND CAN REPLY IN A WHISPER THAT ONLY YOU CAN HEAR.&YOU CAN CAST THIS SPELL THROUGH SOLID OBJECTS IF YOU ARE FAMILIAR WITH THE TARGET AND KNOW IT IS BEYOND THE BARRIER. MAGICAL SILENCE, 1 FOOT OF STONE, 1 INCH OF COMMON METAL, A THIN SHEET OF LEAD, OR 3 FEET OF WOOD BLOCKS THE SPELL. THE SPELL DOESN’T HAVE TO FOLLOW A STRAIGHT LINE AND CAN TRAVEL FREELY AROUND CORNERS OR THROUGH OPENINGS.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,1,0,0,0,0,1,0,1
METEOR SWARM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MIND BLANK,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MINOR ILLUSION,SPELL BASICS,0,ILLUSION,0,,S.M. (A BIT OF FLEECE)@,30 FEET,1 ACTION,1 MINUTE@,"YOU CREATE A SOUND OR AN IMAGE OF AN OBJECT WITHIN RANGE THAT LASTS FOR THE DURATION. THE ILLUSION ALSO ENDS IF YOU DISMISS IT AS AN ACTION OR CAST THIS SPELL AGAIN.&IF YOU CREATE A SOUND, ITS VOLUME CAN RANGE FROM A WHISPER TO A SCREAM. IT CAN BE YOUR VOICE, SOMEONE ELSE’S VOICE, A LION’S ROAR, A BEATING OF DRUMS, OR ANY OTHER SOUND YOU CHOOSE. THE SOUND CONTINUES UNABATED THROUGHOUT THE DURATION, OR YOU CAN MAKE DISCRETE SOUNDS AT DIFFERENT TIMES BEFORE THE SPELL ENDS.&IF YOU CREATE AN IMAGE OF AN OBJECT SUCH AS A CHAIR, MUDDY FOOTPRINTS, OR A SMALL CHEST IT MUST BE NO LARGER THAN A 5-FOOT CUBE. THE IMAGE CAN’T CREATE SOUND, LIGHT, SMELL, OR ANY OTHER SENSORY EFFECT. PHYSICAL INTERACTION WITH THE IMAGE REVEALS IT TO BE AN ILLUSION, BECAUSE THINGS CAN PASS THROUGH IT.&IF A CREATURE USES ITS ACTION TO EXAMINE THE SOUND OR IMAGE, THE CREATURE CAN DETERMINE THAT IT IS AN ILLUSION WITH A SUCCESSFUL INTELLIGENCE (INVESTIGATION) CHECK AGAINST YOUR SPELL SAVE DC. IF A CREATURE DISCERNS THE ILLUSION FOR WHAT IT IS, THE ILLUSION BECOMES FAINT TO THE CREATURE.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,1,0,0,0,0,1,1,1
MIRAGE ARCANE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MIRROR IMAGE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MISLEAD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MISTY STEP,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MODIFY MEMORY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*MOLD EARTH,SPELL BASICS,0,TRANSMUTATION,0,,S.@,30 FEET,1 ACTION,INSTANTANEOUS@ OR 1 HOUR@,"YOU CHOOSE A PORTION OF DIRT OR STONE THAT YOU CAN SEE WITHIN RANGE AND THAT FITS WITHIN A 5-FOOT CUBE. YOU MANIPULATE IT IN ONE OF THE FOLLOWING WAYS:&*$IF YOU TARGET AN AREA OF LOOSE EARTH, YOU CAN INSTANTANEOUS@LY EXCAVATE IT, MOVE IT ALONG THE GROUND, AND DEPOSIT IT UP TO 5 FEET AWAY. THIS MOVEMENT DOESN’T HAVE ENOUGH FORCE TO CAUSE DAMAGE.&*$YOU CAUSE SHAPES, COLORS, OR BOTH TO APPEAR ON THE DIRT OR STONE, SPELLING OUT WORDS, CREATING IMAGES, OR SHAPING PATTERNS. THE CHANGES LAST FOR 1 HOUR@.&*$IF THE DIRT OR STONE YOU TARGET IS ON THE GROUND, YOU CAUSE IT TO BECOME DIFFICULT TERRAIN. ALTERNATIVELY, YOU CAN CAUSE THE GROUND TO BECOME NORMAL TERRAIN IF IT IS ALREADY DIFFICULT TERRAIN. THIS CHANGE LASTS FOR 1 HOUR@.&IF YOU CAST THIS SPELL MULTIPLE TIMES, YOU CAN HAVE NO MORE THAN TWO OF ITS NON-INSTANTANEOUS@ EFFECTS ACTIVE AT A TIME, AND YOU CAN DISMISS SUCH AN EFFECT AS AN ACTION.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,0,0,1,0,0,1,0,1
MOONBEAM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MORDENKAINENS FAITHFUL HOUND,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MORDENKAINENS MAGNIFICENT MANSION,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MORDENKAINENS PRIVATE SANCTUM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MORDENKAINENS SWORD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
MOVE EARTH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
NONDETECTION,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
NYSTULS MAGIC AURA,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*ON/OFF,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
OTILUKES FREEZING SPHERE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
OTILUKES RESILIENT SPHERE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
OTTOS IRRESISTABLE DANCE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PASS WITHOUT TRACE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PASSWALL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PHANTASMAL FORCE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PHANTASMAL KILLER,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PHANTOM STEED,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PLANAR ALLY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PLANAR BINDING,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PLANE SHIFT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PLANT GROWTH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
POISON SPRAY,SPELL BASICS,0,CONJURATION,0,,V.S.@,10 FEET,1 ACTION,INSTANTANEOUS@,"YOU EXTEND YOUR HAND TOWARD A CREATURE YOU CAN SEE WITHIN RANGE AND PROJECT A PUFF OF NOXIOUS GAS FROM YOUR PALM. THE CREATURE MUST SUCCEED ON A CONSTITUTION SAVING THROW OR TAKE 1D12 POISON DAMAGE.&&AT HIGHER LEVELS. THIS SPELL’S DAMAGE INCREASES BY 1D12 WHEN YOU REACH 5TH LEVEL (2D12), 11TH LEVEL (3D12), 17TH LEVEL (4D12).@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,2,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,0,0,1,0,0,1,1,1
POLYMORPH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
POWER WORD HEAL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
POWER WORD KILL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
POWER WORD STUN,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PRAYER OF HEALING,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PRESTIDIGITATION,SPELL BASICS,0,TRANSMUTATION,0,,V.S.@,10 FEET,1 ACTION,1 HOUR@,"THIS SPELL IS A MINOR MAGICAL TRICK THAT NOVICE SPELLCASTERS USE FOR PRACTICE. YOU CREATE ONE OF THE FOLLOWING MAGICAL EFFECTS WITHIN RANGE:&*$YOU CREATE AN INSTANTANEOUS@, HARMLESS SENSORY EFFECT, SUCH AS A SHOWER OF SPARKS, A PUFF OF WIND, FAINT MUSICAL NOTES, OR AN ODD ODOR.&*$YOU INSTANTANEOUS@LY LIGHT OR SNUFF OUT A CANDLE, A TORCH, OR A SMALL CAMPFIRE.&*$YOU INSTANTANEOUS@LY CLEAN OR SOIL AN OBJECT NO LARGER THAN 1 CUBIC FOOT. &*$YOU CHILL, WARM, OR FLAVOR UP TO 1 CUBIC FOOT OF NONLIVING MATERIAL FOR 1 HOUR@. &*$YOU MAKE A COLOR, A SMALL MARK, OR A SYMBOL APPEAR ON AN OBJECT OR A SURFACE FOR 1 HOUR@. &*$YOU CREATE A NONMAGICAL TRINKET OR AN ILLUSORY IMAGE THAT CAN FIT IN YOUR HAND AND THAT LASTS UNTIL THE END OF YOUR NEXT TURN.&IF YOU CAST THIS SPELL MULTIPLE TIMES, YOU CAN HAVE UP TO THREE OF ITS NON-INSTANTANEOUS@ EFFECTS ACTIVE AT A TIME, AND YOU CAN DISMISS SUCH AN EFFECT AS AN ACTION.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,1,0,0,0,0,1,1,1
*PRIMORDIAL WARD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PRISMATIC SPRAY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
PRISMATIC WALL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
